Preço;Condomínio;Tamanho;Quartos;Banheiros;Suítes;Vagas;Elevador;Mobiliado;Piscina;Novo;Distrito;Negociação;Latitude;Longitude;Região;Classe;Preço_m2
2500;500;65;2;2;1;2;0;0;0;0;Lapa;Aluguel;-23.5104001;-46.6933207;Oeste;Popular;38.46
2000;1043;134;3;2;1;2;1;0;0;0;Lapa;Aluguel;-23.5227622;-46.7039572;Oeste;Popular;14.93
8000;1100;127;2;3;2;2;0;1;1;0;Lapa;Aluguel;-23.5373668;-46.7090135;Oeste;Padrão;62.99
2000;812;55;2;1;0;1;0;0;1;0;Lapa;Aluguel;-23.5325411;-46.7044557;Oeste;Popular;36.36
1600;320;52;2;1;0;1;0;1;0;0;Lapa;Aluguel;-23.5185019;-46.6936506;Oeste;Popular;30.77
2750;2700;167;3;2;1;3;0;0;1;0;Lapa;Aluguel;-23.5263398;-46.704933;Oeste;Popular;16.47
1700;520;49;2;1;0;1;0;0;1;0;Lapa;Aluguel;-23.5181651;-46.7154086;Oeste;Popular;34.69
3000;750;92;3;2;0;1;0;0;0;0;Lapa;Aluguel;-23.521382;-46.700904;Oeste;Popular;32.61
1700;200;53;2;2;1;0;0;0;0;0;Lapa;Aluguel;-23.5241053;-46.6864984;Oeste;Popular;32.08
3500;760;86;3;2;1;2;0;0;1;0;Lapa;Aluguel;-23.5291396;-46.6936904;Oeste;Popular;40.7
3500;900;130;3;2;1;2;0;1;1;0;Lapa;Aluguel;-23.5236131;-46.6995;Oeste;Popular;26.92
2600;850;64;2;2;1;2;0;0;1;0;Lapa;Aluguel;-23.5221131;-46.7094658;Oeste;Popular;40.62
2500;380;62;3;2;1;1;0;0;0;0;Lapa;Aluguel;-23.5185019;-46.6936506;Oeste;Popular;40.32
2000;480;53;2;1;0;1;1;0;1;0;Lapa;Aluguel;-23.5183814;-46.7293651;Oeste;Popular;37.74
3500;3700;200;3;3;2;3;0;0;0;0;Lapa;Aluguel;-23.5264512;-46.7052114;Oeste;Popular;17.5
4000;790;100;2;2;1;2;0;0;1;0;Lapa;Aluguel;-23.5236131;-46.6995;Oeste;Popular;40.0
7450;2291;170;3;3;2;0;0;0;1;0;Lapa;Aluguel;-23.5274277;-46.7276973;Oeste;Padrão;43.82
1700;788;75;3;1;0;1;0;0;0;0;Lapa;Aluguel;-23.5320236;-46.7052945;Oeste;Popular;22.67
1500;142;60;1;1;0;0;0;0;0;0;Lapa;Aluguel;-23.5280544;-46.7039578;Oeste;Popular;25.0
1300;746;65;2;1;0;1;0;0;0;0;Lapa;Aluguel;-23.5053909;-46.6227832;Oeste;Popular;20.0
3600;1400;138;2;3;2;2;0;0;1;0;Lapa;Aluguel;-23.5300281;-46.7035629;Oeste;Popular;26.09
2500;500;65;2;2;1;2;1;1;1;0;Lapa;Aluguel;-23.5229091;-46.6864578;Oeste;Popular;38.46
1500;683;65;2;1;0;1;0;0;0;0;Lapa;Aluguel;-23.5190129;-46.6999264;Oeste;Popular;23.08
3000;580;85;3;2;1;1;0;1;1;0;Lapa;Aluguel;-23.5297827;-46.7043686;Oeste;Popular;35.29
1600;659;42;1;1;0;1;0;0;0;0;Lapa;Aluguel;-23.5247118;-46.7093093;Oeste;Popular;38.1
1500;409;80;2;1;0;1;0;0;0;0;Lapa;Aluguel;-23.5167201;-46.6969034;Oeste;Popular;18.75
2500;988;93;2;1;0;1;0;0;0;0;Lapa;Aluguel;-23.5266692;-46.7063077;Oeste;Popular;26.88
2000;0;43;2;1;0;1;0;0;1;0;Lapa;Aluguel;-23.5324414;-46.718245;Oeste;Popular;46.51
2500;1450;103;2;2;0;1;0;0;0;0;Lapa;Aluguel;-23.5268946;-46.6895967;Oeste;Popular;24.27
2000;1277;122;3;2;1;2;0;0;1;0;Lapa;Aluguel;-23.5399055481;-46.7050514221;Oeste;Popular;16.39
4000;770;100;2;2;1;2;0;1;1;0;Lapa;Aluguel;0.0;0.0;Oeste;Popular;40.0
5000;1463;123;3;2;1;2;0;0;0;0;Lapa;Aluguel;-23.5261743;-46.7075162;Oeste;Popular;40.65
5900;1519;174;3;3;2;3;0;0;1;0;Lapa;Aluguel;0.0;0.0;Oeste;Padrão;33.91
1500;142;60;1;1;0;0;0;0;0;0;Lapa;Aluguel;-23.5285489;-46.7018723;Oeste;Popular;25.0
4500;1750;176;3;4;3;3;0;0;1;0;Lapa;Aluguel;-23.5224996;-46.7124033;Oeste;Popular;25.57
2200;300;48;1;1;0;1;0;0;1;0;Lapa;Aluguel;-23.5185019;-46.6936506;Oeste;Popular;45.83
2000;1251;103;2;2;0;1;0;0;0;0;Lapa;Aluguel;-23.5268946;-46.6895967;Oeste;Popular;19.42
1850;320;52;2;2;1;1;0;1;1;0;Lapa;Aluguel;-23.5185019;-46.6936506;Oeste;Popular;35.58
2000;440;62;2;2;1;1;0;1;1;0;Lapa;Aluguel;-23.5114114;-46.692829;Oeste;Popular;32.26
1250;450;47;2;1;0;1;1;0;0;0;Limão;Aluguel;-23.4983692;-46.6800878;Norte;Popular;26.6
1700;484;47;2;1;0;1;0;0;1;0;Limão;Aluguel;-23.5073986053;-46.663318634;Norte;Popular;36.17
1050;251;45;2;1;0;1;0;0;0;0;Limão;Aluguel;0.0;0.0;Norte;Popular;23.33
1300;420;70;2;1;0;1;0;0;0;0;Limão;Aluguel;-23.4755966;-46.6675163;Norte;Popular;18.57
1200;120;50;2;1;0;0;0;0;0;0;Limão;Aluguel;-23.5013134;-46.673401;Norte;Popular;24.0
1990;776;65;2;2;1;2;0;1;0;0;Limão;Aluguel;-23.5007277;-46.6803428;Norte;Popular;30.62
1500;306;70;3;2;1;1;0;0;0;0;Limão;Aluguel;-23.5001251;-46.6720922;Norte;Popular;21.43
1300;395;73;2;1;0;1;0;0;0;0;Limão;Aluguel;-23.507445;-46.6717412;Norte;Popular;17.81
1300;395;73;2;1;0;1;0;0;0;0;Limão;Aluguel;0.0;0.0;Norte;Popular;17.81
1800;510;70;3;2;1;1;0;0;1;0;Limão;Aluguel;-23.5056967;-46.6716547;Norte;Popular;25.71
1150;400;50;2;1;0;1;0;0;1;0;Limão;Aluguel;-23.4893534;-46.6754465;Norte;Popular;23.0
1600;520;70;3;2;1;0;0;0;1;0;Limão;Aluguel;0.0;0.0;Norte;Popular;22.86
1400;620;117;3;2;1;2;0;0;1;0;Limão;Aluguel;-23.4926895;-46.6730059;Norte;Popular;11.97
800;0;30;1;1;0;0;0;0;0;0;Limão;Aluguel;-23.4985742;-46.6675469;Norte;Popular;26.67
1250;580;54;2;1;0;1;0;0;1;0;Limão;Aluguel;-23.5014905;-46.679663;Norte;Popular;23.15
1400;590;70;3;2;1;1;0;0;1;0;Limão;Aluguel;-23.5003866;-46.6827647;Norte;Popular;20.0
1100;417;65;2;1;0;1;0;0;0;0;Limão;Aluguel;-23.5013134;-46.673401;Norte;Popular;16.92
1800;480;70;3;2;1;1;0;1;1;0;Limão;Aluguel;-23.5053909;-46.6227832;Norte;Popular;25.71
1800;522;70;3;2;1;1;0;0;0;0;Limão;Aluguel;0.0;0.0;Norte;Popular;25.71
1200;492;58;2;1;0;1;0;0;0;0;Limão;Aluguel;-23.49985;-46.6751065;Norte;Popular;20.69
1200;370;50;2;1;0;1;0;0;0;0;Limão;Aluguel;0.0;0.0;Norte;Popular;24.0
1600;520;75;3;2;1;1;0;0;1;0;Limão;Aluguel;-23.5053576;-46.6716657;Norte;Popular;21.33
900;201;35;1;1;0;1;0;0;0;0;Limão;Aluguel;-23.5016018;-46.6818288;Norte;Popular;25.71
1200;500;54;2;1;0;1;0;0;1;0;Limão;Aluguel;-23.5003866;-46.6827647;Norte;Popular;22.22
1800;420;35;1;1;0;1;0;0;1;0;Limão;Aluguel;0.0;0.0;Norte;Popular;51.43
1300;390;60;2;1;0;1;0;0;1;0;Limão;Aluguel;-23.5023361;-46.6815502;Norte;Popular;21.67
1200;437;58;2;1;0;1;0;0;0;0;Limão;Aluguel;-23.49985;-46.6751065;Norte;Popular;20.69
1300;390;50;2;1;0;1;0;0;0;0;Limão;Aluguel;-23.5030629;-46.6836148;Norte;Popular;26.0
1200;440;50;2;1;0;1;0;0;0;0;Limão;Aluguel;-23.4983692;-46.6800878;Norte;Popular;24.0
1300;408;80;2;1;0;1;0;0;0;0;Limão;Aluguel;0.0;0.0;Norte;Popular;16.25
1400;293;70;2;1;0;1;0;0;0;0;Limão;Aluguel;0.0;0.0;Norte;Popular;20.0
1200;120;50;2;1;0;0;0;0;0;0;Limão;Aluguel;-23.4893534;-46.6754465;Norte;Popular;24.0
1200;610;64;2;1;0;1;0;0;1;0;Limão;Aluguel;-23.4970632;-46.6770147;Norte;Popular;18.75
1500;306;70;3;2;1;1;0;0;0;0;Limão;Aluguel;-23.5001251;-46.6720922;Norte;Popular;21.43
1300;510;74;3;2;1;1;0;0;0;0;Limão;Aluguel;-23.5000561;-46.6798887;Norte;Popular;17.57
1850;730;70;3;1;0;1;0;0;1;0;Limão;Aluguel;-23.4755966;-46.6675163;Norte;Popular;26.43
1350;450;44;2;1;0;1;0;0;0;0;Limão;Aluguel;-23.4987005;-46.6778002;Norte;Popular;30.68
1700;636;80;3;1;0;1;0;0;1;0;Limão;Aluguel;-23.5013134;-46.673401;Norte;Popular;21.25
1350;400;40;1;1;0;1;1;0;1;0;Limão;Aluguel;-23.4993822;-46.6799456;Norte;Popular;33.75
1000;293;70;2;1;0;0;0;0;0;0;Limão;Aluguel;-23.5005486;-46.6752873;Norte;Popular;14.29
1350;420;43;1;1;0;1;0;0;1;0;Limão;Aluguel;0.0;0.0;Norte;Popular;31.4
1200;500;36;1;1;0;1;0;0;1;0;Limão;Aluguel;-23.4973257;-46.6760311;Norte;Popular;33.33
1200;500;60;2;1;0;1;0;0;1;0;Limão;Aluguel;-23.4826384;-46.6734336;Norte;Popular;20.0
1650;299;58;2;1;0;1;0;1;0;0;Limão;Aluguel;0.0;0.0;Norte;Popular;28.45
1200;492;58;2;1;0;1;1;0;0;0;Limão;Aluguel;-23.4987696;-46.6752959;Norte;Popular;20.69
1600;420;35;1;1;0;1;1;0;1;1;Limão;Aluguel;-23.5003165;-46.6691013;Norte;Popular;45.71
1600;550;50;2;1;0;1;1;0;0;0;Limão;Aluguel;-23.5025017;-46.6857573;Norte;Popular;32.0
1500;299;58;2;1;0;1;0;0;0;0;Limão;Aluguel;0.0;0.0;Norte;Popular;25.86
1300;686;70;3;2;1;2;0;0;1;0;Limão;Aluguel;-23.4973183;-46.6660338;Norte;Popular;18.57
1000;185;35;1;1;0;0;0;0;0;0;Limão;Aluguel;0.0;0.0;Norte;Popular;28.57
1000;293;70;2;1;0;0;0;0;0;0;Limão;Aluguel;-23.5005486;-46.6752873;Norte;Popular;14.29
1890;550;74;3;2;1;1;0;1;1;0;Limão;Aluguel;-23.5053909;-46.6227832;Norte;Popular;25.54
1600;500;70;3;1;0;1;0;0;1;0;Limão;Aluguel;-23.4910682;-46.6818486;Norte;Popular;22.86
1500;390;49;2;1;0;0;0;0;1;0;Limão;Aluguel;-23.5030629;-46.6836148;Norte;Popular;30.61
1500;450;50;2;2;1;1;0;0;1;0;Limão;Aluguel;-23.4993822;-46.6799456;Norte;Popular;30.0
2000;420;49;2;1;0;1;0;1;0;0;Limão;Aluguel;-23.4972986;-46.6833613;Norte;Popular;40.82
1300;306;70;3;2;1;1;0;0;0;0;Limão;Aluguel;-23.5001251;-46.6720922;Norte;Popular;18.57
1630;460;62;3;2;1;0;0;0;1;0;Limão;Aluguel;-23.5053909;-46.6227832;Norte;Popular;26.29
1500;663;70;3;2;1;1;0;0;1;0;Limão;Aluguel;-23.5003866;-46.6827647;Norte;Popular;21.43
1650;580;72;3;2;1;1;0;0;1;0;Limão;Aluguel;-23.5059768;-46.6730992;Norte;Popular;22.92
850;0;40;1;1;0;0;0;0;0;0;Limão;Aluguel;-23.4992726;-46.6688736;Norte;Popular;21.25
1200;420;65;2;1;0;1;0;0;0;0;Limão;Aluguel;-23.4755966;-46.6675163;Norte;Popular;18.46
1450;345;49;2;1;0;1;0;0;1;0;Limão;Aluguel;-23.5055459;-46.6709867;Norte;Popular;29.59
1590;530;60;2;1;0;0;1;0;1;0;Limão;Aluguel;-23.5023361;-46.6815502;Norte;Popular;26.5
1500;450;50;2;2;1;1;0;0;1;0;Limão;Aluguel;-23.4993822;-46.6799456;Norte;Popular;30.0
1500;450;55;2;2;1;1;0;0;1;0;Limão;Aluguel;-23.4993822;-46.6799456;Norte;Popular;27.27
3500;1355;123;3;2;1;3;0;0;1;0;Perdizes;Aluguel;-23.5275644;-46.6847794;Oeste;Popular;28.46
1800;540;50;1;2;1;1;0;1;0;0;Perdizes;Aluguel;-23.5350809;-46.6811805;Oeste;Popular;36.0
5000;980;128;3;2;1;2;1;0;1;0;Perdizes;Aluguel;-23.5255122;-46.6815603;Oeste;Popular;39.06
4000;1935;140;4;2;1;2;0;1;1;0;Perdizes;Aluguel;-23.5389525;-46.6821754;Oeste;Popular;28.57
2200;1750;98;3;3;2;2;0;0;1;0;Perdizes;Aluguel;-23.536635;-46.6852013;Oeste;Popular;22.45
1600;750;70;2;1;0;2;0;0;1;0;Perdizes;Aluguel;-23.5384566;-46.6829948;Oeste;Popular;22.86
17000;2800;250;3;4;3;0;1;0;1;0;Perdizes;Aluguel;-23.5319881;-46.6671996;Oeste;Padrão;68.0
4000;1400;142;3;2;1;2;0;0;1;0;Perdizes;Aluguel;-23.5320919;-46.6788337;Oeste;Popular;28.17
4199;2278;183;4;3;2;3;0;1;1;0;Perdizes;Aluguel;-23.5341848;-46.6784252;Oeste;Popular;22.95
4000;1162;140;4;2;1;1;0;0;1;0;Perdizes;Aluguel;-23.5354651;-46.6697225;Oeste;Popular;28.57
9000;3046;298;4;3;2;3;0;0;1;0;Perdizes;Aluguel;-23.5353505;-46.6637584;Oeste;Padrão;30.2
2350;820;94;3;2;1;2;1;0;0;0;Perdizes;Aluguel;-23.5338872;-46.6860614;Oeste;Popular;25.0
9000;2600;221;4;5;4;4;1;0;1;0;Perdizes;Aluguel;-23.5379009;-46.6787205;Oeste;Padrão;40.72
2700;1213;124;3;1;0;1;0;0;0;0;Perdizes;Aluguel;-23.5362606;-46.6837253;Oeste;Popular;21.77
2250;1001;99;3;2;1;1;0;0;0;0;Perdizes;Aluguel;-23.5413486;-46.6708141;Oeste;Popular;22.73
4500;950;87;2;3;1;2;0;0;1;0;Perdizes;Aluguel;-23.5349057;-46.6830434;Oeste;Popular;51.72
2100;1750;88;3;2;1;2;0;0;1;0;Perdizes;Aluguel;-23.5366306305;-46.6853790283;Oeste;Popular;23.86
1100;1018;56;1;1;0;1;0;0;0;0;Perdizes;Aluguel;0.0;0.0;Oeste;Popular;19.64
3000;1400;100;3;2;1;1;0;0;0;0;Perdizes;Aluguel;-23.5391363;-46.669267;Oeste;Popular;30.0
3000;100;68;1;1;0;1;0;0;1;0;Perdizes;Aluguel;-23.5353506;-46.6800386;Oeste;Popular;44.12
1800;1100;89;2;1;0;1;1;0;0;0;Perdizes;Aluguel;-23.5300385;-46.6793244;Oeste;Popular;20.22
3000;1080;70;2;3;2;2;0;0;1;0;Perdizes;Aluguel;-23.5327279;-46.6843989;Oeste;Popular;42.86
2200;830;74;2;1;0;1;0;0;0;0;Perdizes;Aluguel;-23.5401168;-46.6738518;Oeste;Popular;29.73
2000;848;79;2;1;0;1;0;0;1;0;Perdizes;Aluguel;-23.5334749;-46.6812804;Oeste;Popular;25.32
2000;696;50;1;1;0;1;0;0;1;0;Perdizes;Aluguel;-23.5366607;-46.6674711;Oeste;Popular;40.0
3500;675;77;2;2;1;2;0;0;0;0;Perdizes;Aluguel;-23.523651;-46.6839653;Oeste;Popular;45.45
2800;1200;114;2;2;1;1;0;0;0;0;Perdizes;Aluguel;-23.5403068;-46.6704995;Oeste;Popular;24.56
15000;2200;251;4;5;4;5;0;0;1;0;Perdizes;Aluguel;0.0;0.0;Oeste;Padrão;59.76
2600;1300;105;3;2;1;2;0;0;0;0;Perdizes;Aluguel;-23.5325125;-46.6764949;Oeste;Popular;24.76
5800;2200;293;4;5;4;3;0;0;1;0;Perdizes;Aluguel;-23.5347851;-46.6800923;Oeste;Padrão;19.8
2700;950;95;3;1;0;1;1;0;0;0;Perdizes;Aluguel;-23.5377626;-46.6774987;Oeste;Popular;28.42
2500;950;103;3;2;0;1;0;0;0;0;Perdizes;Aluguel;-23.5398287;-46.6718172;Oeste;Popular;24.27
2300;570;50;1;1;0;1;0;0;0;0;Perdizes;Aluguel;-23.5379575;-46.669715;Oeste;Popular;46.0
1400;637;37;1;1;0;1;0;0;0;0;Perdizes;Aluguel;-23.5408977;-46.6785857;Oeste;Popular;37.84
1450;950;42;1;2;1;1;1;0;0;0;Perdizes;Aluguel;-23.5320955;-46.6774833;Oeste;Popular;34.52
22000;4000;262;4;5;4;4;0;0;0;0;Perdizes;Aluguel;-23.5376651;-46.6747129;Oeste;Padrão;83.97
25000;3700;266;3;4;3;7;0;0;1;0;Perdizes;Aluguel;-23.5001201;-46.6276055;Oeste;Padrão;93.98
1200;0;43;1;1;0;0;0;0;0;0;Perdizes;Aluguel;-23.5322274;-46.6655897;Oeste;Popular;27.91
7300;872;105;3;2;1;2;0;1;1;0;Perdizes;Aluguel;-23.5361166;-46.6782003;Oeste;Padrão;69.52
7300;872;105;3;2;1;2;0;0;1;0;Perdizes;Aluguel;-23.5361166;-46.6782003;Oeste;Padrão;69.52
2300;870;70;2;1;0;1;0;0;0;0;Perdizes;Aluguel;-23.5410183;-46.6774729;Oeste;Popular;32.86
3500;1150;103;3;2;1;2;0;0;0;0;Perdizes;Aluguel;-23.5287212;-46.6901532;Oeste;Popular;33.98
4500;950;87;2;3;1;2;1;1;1;0;Perdizes;Aluguel;-23.5349057;-46.6830434;Oeste;Popular;51.72
4200;950;87;2;2;1;2;0;0;1;0;Perdizes;Aluguel;-23.5349057;-46.6830434;Oeste;Popular;48.28
9000;2200;180;3;4;3;4;0;1;1;0;Perdizes;Aluguel;-23.5362248;-46.6791518;Oeste;Padrão;50.0
2500;780;90;2;2;1;1;0;0;0;0;Perdizes;Aluguel;-23.5408814;-46.6822471;Oeste;Popular;27.78
5000;1850;168;4;2;1;2;0;0;0;0;Perdizes;Aluguel;-23.5389157;-46.6709598;Oeste;Popular;29.76
4200;990;112;2;3;1;2;1;0;0;0;Perdizes;Aluguel;-23.5354175;-46.6785873;Oeste;Popular;37.5
2300;1400;96;3;2;1;1;0;0;0;0;Perdizes;Aluguel;-23.5346199;-46.686575;Oeste;Popular;23.96
3500;1590;136;3;4;3;2;0;0;1;0;Perdizes;Aluguel;-23.5354905;-46.6860584;Oeste;Popular;25.74
4500;2300;140;3;4;3;3;0;0;0;0;Perdizes;Aluguel;-23.5367809;-46.6797935;Oeste;Popular;32.14
5500;2320;165;3;4;3;3;0;0;1;0;Perdizes;Aluguel;-23.5354676;-46.6706522;Oeste;Padrão;33.33
3600;1300;130;3;2;1;2;0;0;1;0;Perdizes;Aluguel;-23.538202;-46.6834243;Oeste;Popular;27.69
1300;100;30;1;1;0;0;0;0;0;0;Perdizes;Aluguel;-23.4201966;-46.9412553;Oeste;Popular;43.33
2900;2100;135;3;4;1;2;0;0;1;0;Perdizes;Aluguel;-23.5420477;-46.6856064;Oeste;Popular;21.48
2650;465;30;1;1;0;1;0;0;1;0;Perdizes;Aluguel;-23.5357049;-46.6723601;Oeste;Popular;88.33
4000;1200;120;4;3;2;2;1;0;1;0;Perdizes;Aluguel;-23.532245;-46.6823948;Oeste;Popular;33.33
3200;1300;150;3;2;1;1;0;1;0;0;Perdizes;Aluguel;-23.5367689;-46.6713324;Oeste;Popular;21.33
17000;3000;267;3;4;3;5;0;1;0;0;Perdizes;Aluguel;-23.5341317;-46.6672791;Oeste;Padrão;63.67
3000;700;43;1;1;0;1;0;1;1;0;Pinheiros;Aluguel;-23.553305;-46.6771319;Oeste;Popular;69.77
2500;1225;75;2;1;0;1;1;0;0;0;Pinheiros;Aluguel;-23.5609272;-46.6742198;Oeste;Popular;33.33
4500;1051;62;1;1;0;2;0;1;1;0;Pinheiros;Aluguel;-23.559291;-46.6741651;Oeste;Popular;72.58
2900;307;80;2;1;0;0;0;0;0;0;Pinheiros;Aluguel;-23.5674251;-46.6532601;Oeste;Popular;36.25
2500;614;45;1;2;1;1;1;0;1;0;Pinheiros;Aluguel;0.0;0.0;Oeste;Popular;55.56
3000;700;92;3;2;1;1;0;0;0;0;Pinheiros;Aluguel;-23.5627175;-46.6747591;Oeste;Popular;32.61
6500;1250;104;2;2;1;2;0;0;1;0;Pinheiros;Aluguel;0.0;0.0;Oeste;Padrão;62.5
10000;1900;176;3;4;3;4;0;0;0;0;Pinheiros;Aluguel;-23.559626;-46.6740046;Oeste;Padrão;56.82
4500;615;57;2;2;1;1;0;0;1;0;Pinheiros;Aluguel;-23.5687453;-46.7002232;Oeste;Popular;78.95
5500;694;85;2;2;1;2;0;0;1;0;Pinheiros;Aluguel;-23.5687453;-46.7002232;Oeste;Padrão;64.71
2500;972;85;2;2;1;1;0;0;0;0;Pinheiros;Aluguel;-23.561674;-46.6752643;Oeste;Popular;29.41
5000;0;30;1;1;0;0;0;1;1;0;Pinheiros;Aluguel;-23.5675813;-46.6903458;Oeste;Popular;166.67
2800;710;64;2;1;0;1;0;0;1;0;Pinheiros;Aluguel;-23.5568095;-46.6773355;Oeste;Popular;43.75
4400;780;65;2;2;1;2;1;0;1;0;Pinheiros;Aluguel;-23.565116;-46.6863618;Oeste;Popular;67.69
2500;850;66;2;2;1;1;0;1;0;0;Pinheiros;Aluguel;-23.5512631;-46.6801692;Oeste;Popular;37.88
3200;1050;86;2;1;0;1;1;1;0;0;Pinheiros;Aluguel;-23.5588789;-46.6762051;Oeste;Popular;37.21
10000;3200;230;4;5;4;4;0;0;0;0;Pinheiros;Aluguel;-23.5602433;-46.6991889;Oeste;Padrão;43.48
3400;816;84;1;1;0;1;0;0;0;0;Pinheiros;Aluguel;-23.567174;-46.6871654;Oeste;Popular;40.48
3900;1780;130;2;1;0;2;0;0;0;0;Pinheiros;Aluguel;-23.5591302;-46.6894373;Oeste;Popular;30.0
4500;1200;128;3;2;1;1;0;0;0;0;Pinheiros;Aluguel;-23.5664139;-46.6867762;Oeste;Popular;35.16
3500;550;44;1;1;0;1;0;0;1;0;Pinheiros;Aluguel;-23.5512376;-46.6799527;Oeste;Popular;79.55
10000;1320;180;3;2;1;2;0;0;1;0;Pinheiros;Aluguel;-23.5629132;-46.6836254;Oeste;Padrão;55.56
10000;2314;157;3;4;3;4;0;0;1;0;Pinheiros;Aluguel;-23.5603058;-46.6760795;Oeste;Padrão;63.69
4500;560;55;2;1;0;1;0;0;0;0;Pinheiros;Aluguel;-23.5613009;-46.6904051;Oeste;Popular;81.82
4000;610;60;1;1;0;0;1;0;0;0;Pinheiros;Aluguel;-23.5541065;-46.6714327;Oeste;Popular;66.67
6000;1800;155;3;2;1;2;1;0;1;0;Pinheiros;Aluguel;-23.5669905;-46.6776969;Oeste;Padrão;38.71
7000;2050;250;4;3;2;2;0;0;0;0;Pinheiros;Aluguel;-23.5589384;-46.6727954;Oeste;Padrão;28.0
2500;676;50;2;2;0;1;1;0;0;0;Pinheiros;Aluguel;-23.5614748;-46.6882892;Oeste;Popular;50.0
13000;2300;181;3;4;3;4;0;0;0;0;Pinheiros;Aluguel;-23.5631456;-46.6840199;Oeste;Padrão;71.82
2300;1370;75;2;2;1;2;0;0;0;0;Pinheiros;Aluguel;-23.5543212;-46.6820693;Oeste;Popular;30.67
6000;650;60;2;2;1;1;0;1;0;0;Pinheiros;Aluguel;-23.5534006;-46.6749834;Oeste;Padrão;100.0
2900;930;77;2;2;1;1;0;0;0;0;Pinheiros;Aluguel;-23.548822;-46.6881596;Oeste;Popular;37.66
4900;1400;110;3;2;1;1;0;1;0;0;Pinheiros;Aluguel;-23.5586628;-46.6733981;Oeste;Popular;44.55
3500;1800;91;3;2;1;1;1;0;1;0;Pinheiros;Aluguel;-23.5663174;-46.6871036;Oeste;Popular;38.46
3300;1300;106;2;1;0;1;0;0;0;0;Pinheiros;Aluguel;-23.5670623;-46.6791917;Oeste;Popular;31.13
9500;4200;280;4;5;4;5;0;0;1;0;Pinheiros;Aluguel;-23.5507452;-46.6996773;Oeste;Padrão;33.93
6000;1300;85;3;2;1;1;0;1;0;0;Pinheiros;Aluguel;0.0;0.0;Oeste;Padrão;70.59
3800;880;60;2;1;0;1;0;1;1;0;Pinheiros;Aluguel;-23.5605333;-46.6745447;Oeste;Popular;63.33
4700;1400;110;3;2;1;1;0;0;0;0;Pinheiros;Aluguel;-23.5586628;-46.6733981;Oeste;Popular;42.73
4000;800;44;1;2;1;1;1;1;1;0;Pinheiros;Aluguel;-23.5609765;-46.6746413;Oeste;Popular;90.91
6000;1588;138;3;2;1;1;0;0;0;0;Pinheiros;Aluguel;0.0;0.0;Oeste;Padrão;43.48
30000;4739;354;4;5;4;4;0;0;1;0;Pinheiros;Aluguel;-23.5621336;-46.7002073;Oeste;Alto Padrão;84.75
4900;0;44;1;2;1;1;0;1;1;0;Pinheiros;Aluguel;-23.5531993;-46.6800099;Oeste;Popular;111.36
9000;547;78;2;2;1;2;0;0;0;0;Pinheiros;Aluguel;-23.5490934;-46.6876165;Oeste;Padrão;115.38
6500;1600;165;3;4;3;2;0;0;0;0;Pinheiros;Aluguel;-23.5597336;-46.6724716;Oeste;Padrão;39.39
3000;2109;160;3;2;1;2;0;0;0;0;Pinheiros;Aluguel;-23.5595437;-46.6723736;Oeste;Popular;18.75
7900;1650;140;3;4;3;3;0;0;0;0;Pinheiros;Aluguel;-23.5613248;-46.6890281;Oeste;Padrão;56.43
35000;4500;332;3;4;3;4;0;0;1;0;Pinheiros;Aluguel;-23.5619543;-46.6900441;Oeste;Alto Padrão;105.42
1800;295;60;2;1;0;1;1;0;0;0;Pinheiros;Aluguel;0.0;0.0;Oeste;Popular;30.0
3000;600;33;1;1;0;1;0;1;1;0;Pinheiros;Aluguel;-23.5613246;-46.6882195;Oeste;Popular;90.91
4760;650;36;1;2;1;1;0;1;1;0;Pinheiros;Aluguel;0.0;0.0;Oeste;Popular;132.22
6500;1235;109;2;3;2;2;0;0;0;0;Pinheiros;Aluguel;-23.5610411;-46.6854455;Oeste;Padrão;59.63
3500;705;31;1;2;1;1;1;1;1;0;Pinheiros;Aluguel;-23.567452;-46.6904635;Oeste;Popular;112.9
1600;1900;30;1;1;0;1;0;0;1;0;Pinheiros;Aluguel;0.0;0.0;Oeste;Popular;53.33
5000;0;36;1;1;0;1;0;1;0;0;Pinheiros;Aluguel;-23.5710762;-46.6928219;Oeste;Popular;138.89
2800;831;80;2;1;0;1;0;1;0;0;Pinheiros;Aluguel;-23.5629264;-46.6754822;Oeste;Popular;35.0
5700;875;137;3;2;1;1;0;1;0;0;Pinheiros;Aluguel;-23.5598892;-46.6738013;Oeste;Padrão;41.61
7000;2250;243;4;3;2;2;0;0;0;0;Pinheiros;Aluguel;-23.5589384;-46.6727954;Oeste;Padrão;28.81
2400;790;76;2;1;0;1;1;0;0;0;Pinheiros;Aluguel;-23.5604539;-46.673782;Oeste;Popular;31.58
9500;3365;189;2;3;2;2;0;0;0;0;Pinheiros;Aluguel;-23.5523645;-46.6930137;Oeste;Padrão;50.26
4750;1000;52;1;1;0;1;0;1;1;0;Pinheiros;Aluguel;-23.5592441;-46.6742549;Oeste;Popular;91.35
3900;0;31;1;2;1;1;0;0;1;0;Pinheiros;Aluguel;-23.5531993;-46.6800099;Oeste;Popular;125.81
12000;1440;141;3;4;3;2;0;1;1;0;Pinheiros;Aluguel;-23.5613248;-46.6890281;Oeste;Padrão;85.11
